Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,392,36,T:System.Data.SqlClient.SqlRowsCopiedEventHandler,,,,,bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,392,36,E:System.Data.SqlClient.SqlBulkCopy.SqlRowsCopied,,,,,bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,390,32,P:System.Data.SqlClient.SqlBulkCopy.NotifyAfter,,,,,bulkCopy.NotifyAfter = 1000;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,389,32,P:System.Data.SqlClient.SqlBulkCopy.BatchSize,,,,,bulkCopy.BatchSize = BatchSize;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,388,32,P:System.Data.SqlClient.SqlBulkCopy.DestinationTableName,,,,,bulkCopy.DestinationTableName = table.FullTableName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,387,32,P:System.Data.SqlClient.SqlBulkCopy.BulkCopyTimeout,,,,,bulkCopy.BulkCopyTimeout = TimeOut;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,385,28,T:System.Data.SqlClient.SqlBulkCopyOptions,,,,,"using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,385,28,T:System.Data.SqlClient.SqlBulkCopyOptions,,,,,"using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,385,28,F:System.Data.SqlClient.SqlBulkCopyOptions.KeepIdentity,,,,,"using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,385,28,T:System.Data.SqlClient.SqlBulkCopy,,,,,"using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,385,28,"M:System.Data.SqlClient.SqlBulkCopy.#ctor(System.Data.SqlClient.SqlConnection,System.Data.SqlClient.SqlBulkCopyOptions,System.Data.SqlClient.SqlTransaction)",,,,,"using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,376,32,M:System.Data.SqlClient.SqlCommand.ExecuteNonQuery,,,,,alterCmd.ExecuteNonQuery();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,373,28,T:System.Data.SqlClient.SqlCommand,,,,,"using (var alterCmd = new SqlCommand(                                  $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = OFF)"",                                  targetConnection))                                  alterCmd.ExecuteNonQuery();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,373,28,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"using (var alterCmd = new SqlCommand(                                  $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = OFF)"",                                  targetConnection))                                  alterCmd.ExecuteNonQuery();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,367,24,M:System.Data.SqlClient.SqlConnection.Open,,,,,targetConnection.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,365,20,T:System.Data.SqlClient.SqlConnection,,,,,"using (var targetConnection = new SqlConnection(TargetConnectionString))                      {                          targetConnection.Open();                            bool disabledVersioning = false;                          if (temporalInfo != null && IsSystemVersioningEnabled(table, targetConnection))                          {                              // Disable system versioning so the period columns become writable.                              using (var alterCmd = new SqlCommand(                                  $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = OFF)"",                                  targetConnection))                                  alterCmd.ExecuteNonQuery();                              disabledVersioning = true;                          }                            bool copyCompleted = false;                          try                          {                              cancellationToken.ThrowIfCancellationRequested();                                using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }                          }                          finally                          {                              // Re-enable system versioning only if we explicitly disabled it on the target                              if (copyCompleted && disabledVersioning)                              {                                  var historyRef = table.HistoryTableNode != null                                      ? $""HISTORY_TABLE = {table.HistoryTableNode.FullTableName}, ""                                      : (temporalInfo?.HistoryTableFullName != null                                          ? $""HISTORY_TABLE = {temporalInfo.HistoryTableFullName}, ""                                          : """");                                    using (var alterCmd = new SqlCommand(                                      $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = ON ({historyRef}DATA_CONSISTENCY_CHECK = OFF))"",                                      targetConnection))                                      alterCmd.ExecuteNonQuery();                              }                          }                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,365,20,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using (var targetConnection = new SqlConnection(TargetConnectionString))                      {                          targetConnection.Open();                            bool disabledVersioning = false;                          if (temporalInfo != null && IsSystemVersioningEnabled(table, targetConnection))                          {                              // Disable system versioning so the period columns become writable.                              using (var alterCmd = new SqlCommand(                                  $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = OFF)"",                                  targetConnection))                                  alterCmd.ExecuteNonQuery();                              disabledVersioning = true;                          }                            bool copyCompleted = false;                          try                          {                              cancellationToken.ThrowIfCancellationRequested();                                using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }                          }                          finally                          {                              // Re-enable system versioning only if we explicitly disabled it on the target                              if (copyCompleted && disabledVersioning)                              {                                  var historyRef = table.HistoryTableNode != null                                      ? $""HISTORY_TABLE = {table.HistoryTableNode.FullTableName}, ""                                      : (temporalInfo?.HistoryTableFullName != null                                          ? $""HISTORY_TABLE = {temporalInfo.HistoryTableFullName}, ""                                          : """");                                    using (var alterCmd = new SqlCommand(                                      $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = ON ({historyRef}DATA_CONSISTENCY_CHECK = OFF))"",                                      targetConnection))                                      alterCmd.ExecuteNonQuery();                              }                          }                      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,363,16,T:System.Data.SqlClient.SqlDataReader,,,,,"using (var reader = cmd.ExecuteReader())                  {                      using (var targetConnection = new SqlConnection(TargetConnectionString))                      {                          targetConnection.Open();                            bool disabledVersioning = false;                          if (temporalInfo != null && IsSystemVersioningEnabled(table, targetConnection))                          {                              // Disable system versioning so the period columns become writable.                              using (var alterCmd = new SqlCommand(                                  $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = OFF)"",                                  targetConnection))                                  alterCmd.ExecuteNonQuery();                              disabledVersioning = true;                          }                            bool copyCompleted = false;                          try                          {                              cancellationToken.ThrowIfCancellationRequested();                                using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }                          }                          finally                          {                              // Re-enable system versioning only if we explicitly disabled it on the target                              if (copyCompleted && disabledVersioning)                              {                                  var historyRef = table.HistoryTableNode != null                                      ? $""HISTORY_TABLE = {table.HistoryTableNode.FullTableName}, ""                                      : (temporalInfo?.HistoryTableFullName != null                                          ? $""HISTORY_TABLE = {temporalInfo.HistoryTableFullName}, ""                                          : """");                                    using (var alterCmd = new SqlCommand(                                      $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = ON ({historyRef}DATA_CONSISTENCY_CHECK = OFF))"",                                      targetConnection))                                      alterCmd.ExecuteNonQuery();                              }                          }                      }                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,363,16,M:System.Data.SqlClient.SqlCommand.ExecuteReader,,,,,"using (var reader = cmd.ExecuteReader())                  {                      using (var targetConnection = new SqlConnection(TargetConnectionString))                      {                          targetConnection.Open();                            bool disabledVersioning = false;                          if (temporalInfo != null && IsSystemVersioningEnabled(table, targetConnection))                          {                              // Disable system versioning so the period columns become writable.                              using (var alterCmd = new SqlCommand(                                  $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = OFF)"",                                  targetConnection))                                  alterCmd.ExecuteNonQuery();                              disabledVersioning = true;                          }                            bool copyCompleted = false;                          try                          {                              cancellationToken.ThrowIfCancellationRequested();                                using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }                          }                          finally                          {                              // Re-enable system versioning only if we explicitly disabled it on the target                              if (copyCompleted && disabledVersioning)                              {                                  var historyRef = table.HistoryTableNode != null                                      ? $""HISTORY_TABLE = {table.HistoryTableNode.FullTableName}, ""                                      : (temporalInfo?.HistoryTableFullName != null                                          ? $""HISTORY_TABLE = {temporalInfo.HistoryTableFullName}, ""                                          : """");                                    using (var alterCmd = new SqlCommand(                                      $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = ON ({historyRef}DATA_CONSISTENCY_CHECK = OFF))"",                                      targetConnection))                                      alterCmd.ExecuteNonQuery();                              }                          }                      }                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,356,16,T:System.Data.SqlClient.SqlConnection,,,,,"var cmd = new SqlCommand()                  {                      CommandText = selectSql,                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,356,16,P:System.Data.SqlClient.SqlCommand.Connection,,,,,"var cmd = new SqlCommand()                  {                      CommandText = selectSql,                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,356,16,P:System.Data.SqlClient.SqlCommand.CommandType,,,,,"var cmd = new SqlCommand()                  {                      CommandText = selectSql,                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,356,16,P:System.Data.SqlClient.SqlCommand.CommandText,,,,,"var cmd = new SqlCommand()                  {                      CommandText = selectSql,                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,356,16,T:System.Data.SqlClient.SqlCommand,,,,,"var cmd = new SqlCommand()                  {                      CommandText = selectSql,                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,356,16,M:System.Data.SqlClient.SqlCommand.#ctor,,,,,"var cmd = new SqlCommand()                  {                      CommandText = selectSql,                      CommandType = CommandType.Text,                      Connection = connection                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,343,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,connection.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,341,12,T:System.Data.SqlClient.SqlConnection,,,,,"using (var connection = new SqlConnection(SourceConnectionString))              {                  connection.Open();                    // SELECT * excludes hidden period columns on temporal tables, so append them explicitly.                  string selectSql = ""SELECT *"";                  if (temporalInfo != null)                  {                      if (temporalInfo.PeriodStartHidden)                          selectSql += $"", [{temporalInfo.PeriodStartColumn}]"";                      if (temporalInfo.PeriodEndHidden)                          selectSql += $"", [{temporalInfo.PeriodEndColumn}]"";                  }                  selectSql += "" FROM "" + table.FullTableName;                    var cmd = new SqlCommand()                  {                      CommandText = selectSql,                      CommandType = CommandType.Text,                      Connection = connection                  };                    using (var reader = cmd.ExecuteReader())                  {                      using (var targetConnection = new SqlConnection(TargetConnectionString))                      {                          targetConnection.Open();                            bool disabledVersioning = false;                          if (temporalInfo != null && IsSystemVersioningEnabled(table, targetConnection))                          {                              // Disable system versioning so the period columns become writable.                              using (var alterCmd = new SqlCommand(                                  $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = OFF)"",                                  targetConnection))                                  alterCmd.ExecuteNonQuery();                              disabledVersioning = true;                          }                            bool copyCompleted = false;                          try                          {                              cancellationToken.ThrowIfCancellationRequested();                                using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }                          }                          finally                          {                              // Re-enable system versioning only if we explicitly disabled it on the target                              if (copyCompleted && disabledVersioning)                              {                                  var historyRef = table.HistoryTableNode != null                                      ? $""HISTORY_TABLE = {table.HistoryTableNode.FullTableName}, ""                                      : (temporalInfo?.HistoryTableFullName != null                                          ? $""HISTORY_TABLE = {temporalInfo.HistoryTableFullName}, ""                                          : """");                                    using (var alterCmd = new SqlCommand(                                      $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = ON ({historyRef}DATA_CONSISTENCY_CHECK = OFF))"",                                      targetConnection))                                      alterCmd.ExecuteNonQuery();                              }                          }                      }                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,341,12,M:System.Data.SqlClient.SqlConnection.#ctor(System.String),,,,,"using (var connection = new SqlConnection(SourceConnectionString))              {                  connection.Open();                    // SELECT * excludes hidden period columns on temporal tables, so append them explicitly.                  string selectSql = ""SELECT *"";                  if (temporalInfo != null)                  {                      if (temporalInfo.PeriodStartHidden)                          selectSql += $"", [{temporalInfo.PeriodStartColumn}]"";                      if (temporalInfo.PeriodEndHidden)                          selectSql += $"", [{temporalInfo.PeriodEndColumn}]"";                  }                  selectSql += "" FROM "" + table.FullTableName;                    var cmd = new SqlCommand()                  {                      CommandText = selectSql,                      CommandType = CommandType.Text,                      Connection = connection                  };                    using (var reader = cmd.ExecuteReader())                  {                      using (var targetConnection = new SqlConnection(TargetConnectionString))                      {                          targetConnection.Open();                            bool disabledVersioning = false;                          if (temporalInfo != null && IsSystemVersioningEnabled(table, targetConnection))                          {                              // Disable system versioning so the period columns become writable.                              using (var alterCmd = new SqlCommand(                                  $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = OFF)"",                                  targetConnection))                                  alterCmd.ExecuteNonQuery();                              disabledVersioning = true;                          }                            bool copyCompleted = false;                          try                          {                              cancellationToken.ThrowIfCancellationRequested();                                using (var bulkCopy = new SqlBulkCopy(targetConnection, SqlBulkCopyOptions.KeepIdentity, null))                              {                                  bulkCopy.BulkCopyTimeout = TimeOut;                                  bulkCopy.DestinationTableName = table.FullTableName;                                  bulkCopy.BatchSize = BatchSize;                                  bulkCopy.NotifyAfter = 1000;                                  if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied += ProgressEvent.Invoke;                                    // Map columns by name so ordinal differences (e.g. appended hidden columns) are handled correctly.                                  for (int i = 0; i < reader.FieldCount; i++)                                      bulkCopy.ColumnMappings.Add(reader.GetName(i), reader.GetName(i));                                    bulkCopy.WriteToServer(reader);                                  copyCompleted = true;                                    if (ProgressEvent != null)                                      bulkCopy.SqlRowsCopied -= ProgressEvent.Invoke;                              }                          }                          finally                          {                              // Re-enable system versioning only if we explicitly disabled it on the target                              if (copyCompleted && disabledVersioning)                              {                                  var historyRef = table.HistoryTableNode != null                                      ? $""HISTORY_TABLE = {table.HistoryTableNode.FullTableName}, ""                                      : (temporalInfo?.HistoryTableFullName != null                                          ? $""HISTORY_TABLE = {temporalInfo.HistoryTableFullName}, ""                                          : """");                                    using (var alterCmd = new SqlCommand(                                      $""ALTER TABLE {table.FullTableName} SET (SYSTEM_VERSIONING = ON ({historyRef}DATA_CONSISTENCY_CHECK = OFF))"",                                      targetConnection))                                      alterCmd.ExecuteNonQuery();                              }                          }                      }                  }              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseCopier.Proxy.csproj,File,C:\workspace\DatabaseCopier\DatabaseCopier.Proxy\DatabaseIO.cs,320,24,M:System.Data.SqlClient.SqlDataReader.GetBoolean(System.Int32),,,,,"return new TemporalTableInfo                          {                              PeriodStartColumn   = reader.GetString(0),                              PeriodEndColumn     = reader.GetString(1),                              PeriodStartHidden   = reader.GetBoolean(2),                              PeriodEndHidden     = reader.GetBoolean(3),                              HistoryTableFullName = (historySchema != null && historyTable != null)                                  ? $""[{historySchema}].[{historyTable}]""                                  : null                          };"
